sentiment,text
0,Off to north bay to look at apartments .. 10 hours in the car today 
0,Just thinking and the only reason I'm really gutted is now I have nothing to wear my dress to 
0,@shaun_norris thats just mean  i felt like sleeping in aswell but i had to go and then i had to stay back till 4:30 and then i got sick 
4,@stina1125 sounds lovely! 
4,Live on air at www.95bfm.com in an hour. Request stuff at studio@95bfm.com or text to 5395 (NZ only) or phone +64 9 3093879 
4,@JaccSparrow lol thanks hun 
0,baking fails 
4,@JacquieNicole I care....what was the question? 
0,Guess the game of life always needs a villian. But why does it have to be me??? 
4,"I guess I should dye my hair tonight, since @herrea made it painfully clear to me that my roots are showing.  "
0,"I dont think i could live in the land of oz, this london weather is too much for me "
4,wants a bbq bacon double cheeseburger with mayo. mmmmmm 
4,@SlainwithSatan yes meet him in vegas last year 
4,eating my favorite cereal 
0,RAIN!!!!!!!!!!!! AAAAAAAAAAHHHHHHHH! i'm gonna melt. damn it's cold. freakin cold.  brrrrrr
4,oooh hummus is lovely. Forgot about quinoa too it's lovely! Looks like you've got it all sorted!  Yeah I'm looking forward to baking bread
4,offf to shooppppingggg 
0,What a boring day..nothing 2 do.  http://bit.ly/9of1U
0,"awh, kenyon looked like he was about to cry. almost made me cry "
4,sunshine in 22 days &lt;3 can't wait  !!
4,HAPPY MOTHERS DAY! 
4,I am only gonna buy two more songs on itunes for now including @thesounds new album  not to go crazy : p
4,@Rigenattiva CARE or Mercy Corps are awesome as well 
0,"have Lane's endo appt. today - keep fingers crossed that her H1C is low, have doubts though "
0,twitter's slow....  can't see ur updates...  ;)
0,"I seriously think some thing's wrong with my eyes now. Really. EYE DOCTOR, PLEASE. "
0,Watching the replacements! I f'in love this movie. Wish my throat wasn't swollen shut... 
4,@shannonmisso : congratz hun.... and all the VERY best... 
0,Outpost Gallifrey and its forum will be closing on July 31 - WTF?? http://bit.ly/ko59H Hope there's going to be a good new alternative.. 
4,@LetMeEatCake Hahaha you really are there all the time! 
0,It's super hot outside! I miss michigan 
4,@wdwnewsletter Hope everything turns out okay Scott! Keep us posted. 
0,@_ketan @varun_dhingra feelin jeolous.. m gettin screwed @ my workplace.. 
0,plastic benchboxing + scratched up body = ghetto weightlifting gone bad 
0,"Told my wife to wait at walmart and I would call her back.  20 min. Later she calls me back.  Oops, I forgot to call her back.  "
0,"@maddow Thanks, but was it really worth giving Army of God a hit?  "
4,"@storylet Good morning, Florida!   Nice to see your lyrics haiku again. Wish you a creative day!"
4,"Today was the last Monday I'm going to awaken in Astoria... next Monday in Boston, the Monday following... IN LIC!  CANNOT WAIT!  "
4,Having lunch w/ dad &amp; my brother 
4,just came back home 
4,going shopping for grad-wear later 
4,Just finished playing the sims 3... My boyfriend spoils me. 
0,got the hiccups. it hurts 
4,Rove-ing it up 
0,"So, the MM show is a no show  so sad I can't go see him, but I have finals and is just to much ! Next time , next time .."
0,@shelbiiCat  why so blue 
0,Light gayee  #Pakcricket
4,Hanging with the family for a little bit before the cousins leave. Then recording some new @artsimp with @jessiwithani! 
4,Laredoans: Join the new &quot;Laredo&quot; Tatango group! Get to txt with new people!  http://tinyurl.com/d8t8sy
0,"The Informers (http://shrt.fr/8449) comes out in like a week, and i've seen next to NO buzz/advertisements for it "
0,7 killed in Tehran yesterday? http://edition.cnn.com/2009/WORLD/meast/06/16/iran.elections.protests/index.html  #IranElection
0,Bah! I'm shooting a wedding the day of @scottkelby 's next world wide photowalk.  Come on now! 
4,@mmitchelldaviss / http://bit.ly/13J5PU  / You might like this 
4,"At my cousins last soccer game,.. Pretty exciting! "
0,"Here in my house with nothing to do Im suposed to be in school but im sick, I want to go to school I miss my girls "
4,"Excited about today: it is Sunday Party Day... Starting in L:Het Arsenaal:, followed by L:Lola's: and finishing in L:Suzy Wong: "
4,Shoving lunch in my mouth behind my table. Sold quite a few copies and subscriptions in the past hour! 
4,My cousin just had her baby. His name is grant christopher. I can't wait to see my new little baby cousin 
4,thinks to create a new blog.  http://plurk.com/p/yoypq
0,"@bobbinrob Oh noes. Slow internet FTL.  *pets* *shares some of hers* Btw, I got Glee in the mail today! YAYYYY! TY BB. &lt;3"
4,"@nurseloopy PM'd the recipe! @Teradawn Rod will be going back to work, if he wants to keep the big sexy truck. "
0,"Bed time now, up early tomorrow "
0,Not looking forward to an afternoon of rain at the cricket...boooo! 
4,I'm offically 26 
0,@JillianValentin i dont think you kno who i am u played me wit the email  bad !!!!!!!!!!!!!!!!!!!!!! no more stage performance
4,Bowling again 
0,Just woke uppp. Nightmares 
0,Feeling worse then yesterday. Not going to work. Going back to sleep. 
4,ouh yea im new here. hee 
4,roll me in your arms cuz i cant remember ever falling this hard.. -avalanche by DC 
4,"The lord has given his spirit to our hearts, as a deposit to guarantee what is to come for us ~ 2cor 1:22 omg amen! "
0,Thinks not looking good for my uncle. Will find out soon 
0,"I've been waiting my whole life for tomorrow night. It's a shame, 'cause it's pretty much impossible for it to live up to my expectations "
4,Just had my english test. Feels pretty good  Geography laterrr.
4,"Yumm, mean while im recuperating from a bum tooth   Maritintin "
4,swim meet ala wind storm -- it's Utah  -- can't leave it gotta love it &lt;3  http://twitpic.com/6podl
4,@JonFrmMaplewood And the backbeat won't be as danceable. 
4,@senakhoda PLEASE tell me we'll se that vid 
4,{cont} that right their is why fake btches shouldnt mess with Real ones... ahhh I love it Real btches excite me 
4,"@sepiaverse  know what i try to believe, but in the end i don't..something in me don't let me.. i ask how is this possible ?"
4,@MandyMcNabb im gonna be out early but prolly workin in the house before i go to work at 130! the office is almost done! 
0,On the way* ...  sigh I am missing justin timberlake in snl right now 
0,"WHY DO PORN STARS KEEP FOLLOWING ME ON TWITTER. all i talk about is food, always a victim concept "
4,Cristina is a silly bitch 
4,Just watched SVU and it was chilling! Definitely the best crime show on tv. Came home from dancing and finally ate! and had a shower 
0,miss my ethan and dylan 
0,....I have a room full of laundry that isn't mine... sweet... that UN-motivates me from cleaning it. 
4,now** sorry... and I can't wait to hang out with Shawn 
4,night at the museum 2 
4,@Accessories_UK yes! I know what I want already! LOL 
0,"@danniSTACK naww  im about to eat chicken tenders, which is close to nuggets. maybe they will work for me lol."
0,Note to self -- lacey panties -- only for the bedroom !! 
0,Night everyone!! Tweet soon!! Maths and RE test tomorrow  xxx
4,Google Wave looks really interesting 
0,is wondering what happened to all those froggies at the potato farm! 
4,Take a sneak peek at my Converse Wedding Shoe  http://bit.ly/TwUSa   IM THE LUCKIEST GIRL IN THE WORLD! #converse #sequin
0,just dropped the wrong sodding database 
4,@watsoncomedian I wish I'd known earlier that you had a twitter! One of the most underrated comedians around 
4,"@james_brooks yeah, glad you're infection isnt too bad. hope it stays that way "
4,Thanks to everybody who voted. I won't be bothering you all about this any more  http://bit.ly/vMQdD
0,Im having weight issues  im upset and scared. [AyshiakiAyana]
0,isPlayer Has Died! Sorry 
4,@RudeBoy28 Remember me? 
4,@VasiVallis Vienna Bounce  *bounce-bounce*
4,40 Amazing online photo mag :http://tinyurl.com/c4uolz #Smashing Magazine / They are very appealing 
4,"is hungry, can't wait to eat my Spaghetti haha "
0,Im on my way to brookings 
0,@HON3YBAYBii angie is fine. She's just chillin. I haven't seen anyone since I left LA the last time  I miss them tho.
0,i am about 99% sure that i just killed the new digital camera my parents got me yesterday 
4,"Yay, SimCity Societies came in the post "
0,@katecasaletto oh you can't get this on your phone 
4,"@Quessir Ð£ÑÐ°-ÑÑÐ°, Ð¿Ð¾Ð·Ð´ÑÐ°Ð²Ð»ï¿½?Ñ! Ð¢Ð²Ð¸, Ð´Ð¾Ð±ÑÐ¾Ðµ ÑÑÑÐ¾. Ð£ Ð²Ð°ï¿½? ÑÐ°Ð±Ð¾ÑÐ°ÐµÑ beeline.ru? Ð£ Ð¼ÐµÐ½ï¿½? ÑÐ¾Ð»ÑÐºÐ¾ ÑÐµÑÐµÐ· Ð¿ÑÐ¾Ðºï¿½?Ð¸. ÐÐ¿ï¿½?ÑÑ Ð³ÐµÐ¾.ÐºÐ· Ð²Ð¸Ð½Ð¾Ð²Ð°Ñ? "
0,"Damn, Demi Moore just told me who won BGT!! How dare she know from over in USA.... Was watching live "
0,@thirstinkirstin Awwwe 
0,I want to apologize to those who have recently followed me for not following back. I'm locked by the 2000 follow limit. Sorry 
4,@fleurdeleigh 'Air kisses' help. Hope you all feel better soon. 
0,"working, but apparently my dress is too short!! makes me sad  @Brie I actually need to see you! Miss you way too much, I need L.A.! x"
0,Wishing there was some better software for personal finance stuff in the UK. The US have things like Mint &amp; Quicken Online. We get squat 
0,@fabianelima  no youtube for me at work
4,On my way to get drunk and disordely tour tickets with kiddoh/crystal 
4,"I own no dresses, but I do have an ungodly amount of jackets. "
0,Couldn't be more tired if I tried. More sleep please?!....... 
4,hello twitter! 
4,@allconsoffun I am totally in love with don francisco!! We've had a morning date for the past week  lol
0,uh...i'm pretty disappointed 
4,@kerlikoiv there &quot;are&quot; no obstacles 
0,"@RealRobBrydon Hi Rob, will you be coming back and doing any more shows in Wales again soon? Missed you the first time. "
0,I have work in 5hrs. 
0,last day at home   moving to the apartment for the summer tomorrow
4,@Incwell Your Welcome! 
4,@BooksByTara Yes it is!! 
0,@naomiarifin i missed the whole parttttt nao  btw aku td ngebolang loh ke 34 sm 28.....
4,@vivzy hehe...I hardly go out in cochin...hence chose this trip for the shopping  dnt know...any place..i am now in Indira Nagar vincity
0,http://twitpic.com/65x8t I miss my baby.   I hate being away from her.
4,just watched Zoolander...so funny 
0,youtubes down for maintenance 
0,last day of bball camp  but then another one in july! 
0,"@ElizabethYLB good mornin bby, i am absolutely shattered, got a head ache too  still lursh weather so going out the garden in a bit MWAHXX"
4,recording again 
0,@andyclemmensen is that why u married a bogan 
4,Misty start to the day. We have another session at PACE today and later I am going out for the evening! Won't be tweeting much 
0,Why was it not anybody else than Rahul Gandhi 
0,Today is a beautiful day for accessorizing a new car.. Too bad i won't have it until Monday. 
0,@DiiLee monday taw alnas  
0,@djtremble right? My mom is obsesseddddddd and I've heard enough of it every single day 
4,@hessahoney Heyy Hessa (; you can add my cute news now hehe 
0,so now everyone is sad. 
0,14 min. to go.... I have to go  http://plurk.com/p/ves74
4,"@vicentemendoza agree  am still on ep10. oh well, i've heard about that suicide thingy too. that's sad. well, i ? yi jung-ga eul tandem!"
4,5 for $10 socks I got from rmd nightmarket! So cute LOL 
4,went to see Mcfly last night! David Archuleta was really good too. 
0,is stressing out wondering if this will be the right decision....   
4,@theressia looking for a photo! haha 
4,@LockeHeart OH MA GAHW! You deserve it 
4,3 weeks 6days to prom  i cant wait 
4,"Earning my keep, am now having a sizzler dinner. My &quot;pay&quot; for being tourguide &amp; driver the whole day! Thanks guys for all d meals 2 day!! "
4,i see you letter!! 
4,@yaseminx3 yeah  isn't it just fab ? :]
0,@flmogirl so glad to see you this weekend!! It had been too long!  Hope you had a safe trip home!
4,@NiQueDaShIT that's right girl! Stay positive!! 
0,"@xCHICKAMUNGUSx yea I can't play right now  ...well, I guess he would let me, but I know he's having fun with his friends.."
0,"Aww, the last known Titanic survivor, Millvina Dean, has died. "
4,"FINALLY! Oh I miss my girlfriends! Cassey, fluless na ah! ) Glad you called  See yah Friday!"
4,It's been a good weekend  One more day to go. And totally am looking forward to next weekend. Halfyear&lt;3
4,http://twitpic.com/6i0ic - isn't it just funny luv u patrick my man! 
4,my twitter is covered in cupcakes!  look at my profileee.
